id,pv1,pv2,pv3,pv4,pv5,pv6,pv7,load1,load2,load3,load4,load5,load6,load7,wind1,wind2,wind3,wind4,wind5,wind6,wind7,w
28,0.036216213,0.024752885245901638,0.016634289,0.025531147540983613,0.027489000000000003,0.019888127868852457,0.034181364,7202.159736049183,1218.0883329016392,14829.284083934432,1238.3712596557373,1863.8140424590167,21183.836219508205,23344.338911639345,0.49536291803278704,0.1373699672131147,0.17003940983606558,0.30939550819672135,0.7298176065573769,0.3797657540983606,0.4304827213114753,61
29,0.044005499999999996,0.015524116388888889,0.008793917,0.039065916666666665,0.049514083,0.021843138888888884,0.020828958333333335,7170.447516472222,1239.5657789444444,14921.252143472222,1319.561230416667,1856.411646527778,20975.09972652778,23312.07862361111,0.4768494583333334,0.332049736,0.5202543749999999,0.4719822777777776,0.7578282499999999,0.631472139,0.7289599583333335,72
30,0.027023588983050847,0.021323585,0.013782567796610171,0.023558330508474584,0.026299084745762712,0.01544928,0.028089567,6944.671020533897,1242.1170882033898,15324.27232838984,1291.803902,1836.2152750000002,21303.881415000003,23139.401920084747,0.11589621186440673,0.072195661,0.21342029661016954,0.059654602,0.13849639830508473,0.14414073728813567,0.4800143644067795,118
31,0.10894490322580644,0.4808574838709678,0.29827619354838697,0.4234171935483872,0.3376586129032258,0.177024065,0.19675106451612906,7528.538188387099,1223.168205064516,14241.055128709679,1344.2160300000003,1903.41652,21027.20469,22822.495180645165,0.4630486774193549,0.11918083870967744,0.12678177419354836,0.17386532258064516,0.4260163870967741,0.38122438709677414,0.5477819354838711,31
32,0.016101106796116506,0.009108175,0.00915595,0.00840536,0.010062835,0.012986514563106797,0.026416611650485432,6603.021771184468,1201.564723337864,15427.154600388354,1247.5645492912622,1764.4433022330095,21110.21433757281,22729.205559029127,0.070698,0.18451247572815532,0.3614672815533981,0.14083768932038834,0.19300635922330103,0.14330601941747578,0.20639029126213593,103
33,0.048488081,0.013889444,0.017562403773584912,0.026185226415094347,0.044906433962264146,0.043417642,0.041755046,6631.427066433963,1168.5042943490569,14680.899598301889,1220.5398239433966,1757.179012264151,20103.294246981124,22678.400141886792,0.26886054716981134,0.8091103773584905,0.5497540377358491,0.8139483396226415,0.8597169245283018,0.46362835849056616,0.4512601320754716,53
34,0.3909717878787878,0.6740366363636363,0.6294624242424243,0.5982361515151515,0.5484504242424243,0.4297946666666666,0.41156354545454554,7181.294588969697,1201.4049146666664,14161.442619393938,1328.3740493939395,1834.958487878788,20595.611408787874,22468.67285181818,0.35347948484848474,0.060222363636363636,0.14016833333333334,0.07288003,0.17259272727272726,0.28489072727272724,0.5973071212121213,33
35,0.4900219411764706,0.5283281764705884,0.4122687647058824,0.5359040588235293,0.4314682352941177,0.4078984705882353,0.39693594117647063,6945.639074,1240.2196116470589,14673.728171176472,1349.007065882353,1861.2438805882352,20853.03417176471,22401.248405882354,0.046965411764705874,0.47514964705882345,0.812210118,0.19052135294117648,0.17244858823529413,0.3470115294117647,0.3559649999999999,17
36,0.015109333333333334,0.0103624,0.010033955555555555,0.014291333333333335,0.017850022,0.010806288888888889,0.008814267,6787.598866111111,1198.8355712266666,14891.624219555559,1289.4140826888893,1781.182188666666,20394.186438888883,22358.65296,0.19325442222222222,0.5116272666666666,0.8058242444444442,0.4342702666666666,0.6387084,0.574492711,0.6357319555555557,45
37,0.017294058,0.007387365,0.009438115,0.009675827,0.014439230769230775,0.009134308,0.010496942307692308,6591.9113580769235,1130.6120816942307,14447.07970288461,1205.5426757307691,1698.9408586538452,19745.308661730774,22036.219880961537,0.5028319807692307,0.42954809615384604,0.6666572115384616,0.3972582500000001,0.6578206346153843,0.48963580769230763,0.3652088653846154,52
38,0.25135038461538467,0.14409761538461538,0.12661707692307697,0.1568511538461538,0.1583300769230769,0.16748423076923077,0.20161390256410255,6669.734156,1161.3428893307691,14215.501377435896,1228.0594388205132,1739.621434871795,19726.829681025643,21905.45440820513,0.12586258974358971,0.5294776666666667,0.6970742307692307,0.328444923,0.388243282,0.3555235641025641,0.31205441025641023,39
39,0.000895839,0.000954587,0.001020155,0.001069523,0.000928819,0.000675852,0.001440468,5599.862251129033,1010.262141696774,15093.296453290328,1013.56301,1382.5321081290326,19400.891892258063,21861.197897096776,0.10764675483870965,0.20640368387096764,0.27943952903225805,0.2617088580645164,0.5074496064516129,0.17943498064516128,0.32520182580645157,155
40,0.082293368,0.19934263157894735,0.13378557894736845,0.2706575789473684,0.35395010526315784,0.10984594736842102,0.099065526,6631.728785,1210.3871041578948,13978.410875789474,1291.1884763157898,1784.720414736842,19484.54460736842,21840.004394210526,0.16435136842105263,0.24912726315789474,0.6669321052631579,0.327968,0.7061003684210526,0.6282753684210526,0.6651977894736841,19
41,0.014088836956521739,0.001156272,0.005592663,0.000541283,0.001820391,0.008366,0.00466212,5774.628411369566,1030.359999267391,14956.278500978262,1033.059953,1459.9256759782606,19422.460803260867,21814.53982673913,0.067803272,0.14733898913043472,0.6076435543478259,0.1935004782608695,0.36475834782608674,0.3661228478260871,0.4893796195652172,92
42,0.003297518,0.003105117,0.002699766,0.003529727,0.003975506,0.002820065,0.006169545,5831.910351240261,1049.8358312811692,14944.154499740256,1076.3306992337664,1488.9555316883118,19430.00810662337,21591.45845,0.060051688,0.054712279220779224,0.171905539,0.057686597,0.097494117,0.10424740909090909,0.18837866233766237,154
43,0.046431738461538474,0.016443862,0.010376476923076925,0.017662369,0.016778169230769233,0.019208492,0.019491861538461542,5932.5986854923085,1069.0292903000002,14878.12152969231,1088.0768132307694,1538.058702153847,19414.205044461538,21170.686275846158,0.2734639692307692,0.18234960000000006,0.6322391230769233,0.10964833846153844,0.11518061538461538,0.4989235999999998,0.7008845384615385,65
44,0.008617871,0.002229065,0.011117032258064515,0.003184387,0.005942516,0.008517355,0.010125742,6464.4950659999995,1081.5989872387102,14147.246787096774,1143.7020839032257,1664.3082593548386,18564.536754193552,20915.66461387097,0.5371686129032258,0.7012194193548388,0.4529976129032258,0.8505353225806452,0.9136518387096775,0.6466098064516129,0.5910431290322581,31
45,0.4877629444444445,0.15608316666666666,0.34673522222222225,0.10114205555555555,0.072166722,0.4436590555555557,0.4241480555555556,6550.710394888887,1154.5589058222222,13600.39843722222,1246.2941221666665,1788.8530072222225,18916.703721666672,20904.25625222222,0.5417257777777779,0.13664883333333336,0.10989455555555558,0.4503816666666666,0.8055048888888889,0.44616833333333333,0.5984752222222223,18
46,0.019902140845070426,0.021596859,0.023273323943661977,0.024753170422535217,0.032851704225352114,0.032096099,0.031671831,5958.508123661972,1066.5403880732397,14183.817067183092,1100.2635042957747,1544.1864290140848,18914.59626183098,20808.763777746477,0.085424494,0.42042111267605636,0.5430577887323945,0.44431857746478876,0.6692455211267607,0.2065242816901409,0.24840074647887322,71
47,0.19610836,0.51653344,0.5729292400000001,0.35899319999999996,0.31600059999999996,0.480327,0.49514655999999996,7003.137998120001,1186.987212,13480.173907600001,1326.185,1862.8531692000001,19733.60727,20559.35936,0.17982844,0.048306360000000007,0.11417620000000002,0.0300336,0.0617288,0.14938671999999997,0.3876430799999999,25
48,0.005614505,0.001547066,0.001392681,0.001795495,0.002033923,0.00354411,0.004893066,5657.994278780219,1010.1102368879122,14515.902526263744,1043.4937735384615,1437.8529651648355,18410.287109670324,20508.616012197795,0.20806268131868136,0.10525000000000004,0.28465740659340644,0.09461233,0.15467214285714284,0.3239541868131867,0.5938827252747252,91
