pv1,pv2,pv3,pv4,pv5,pv6,pv7,pv8,pv9,pv10,pv11,pv12,load1,load2,load3,load4,load5,load6,load7,load8,load9,load10,load11,load12,wind1,wind2,wind3,wind4,wind5,wind6,wind7,wind8,wind9,wind10,wind11,wind12,w
0.4306002431071428,0.4215869535357143,0.44521517474999994,0.46644793760714276,0.4552497048214287,0.4810444984999999,0.4731096389642857,0.48740756282142855,0.4838011301785714,0.44399882675,0.39210013092857143,0.4114964595,2082.8728741071427,5648.078269464286,4269.564682321428,3840.3449144285714,4434.367680285714,4863.068989821429,7062.391045892857,7016.383667607142,4365.904958142857,2786.8468078214287,4557.9896475357145,1460.6544283571427,0.5048376213571428,0.5382060487857143,0.48051924085714287,0.47906660314285715,0.4564494579642857,0.4924086282857143,0.4255064451785714,0.4414290290357143,0.5501745348571428,0.515957775,0.5140468181785713,0.5639566610357143,28
0.46170307016666673,0.45203873875,0.4773736576666667,0.5001400911666667,0.4881329951666667,0.5157909809999999,0.5072829761666666,0.5226136580833334,0.5187467278333334,0.47606945125,0.42042204375000003,0.4412193948333334,2068.177137166667,5608.228178916666,4239.4407126666665,3813.249310333333,4403.080940916667,4828.757542583334,7012.562253083333,6966.879480333333,4335.101258333333,2767.1841734166665,4525.8306917499995,1450.34876175,0.1387418,0.14791226508333336,0.13205851066666668,0.13165929016666666,0.12544354225,0.13532600708333337,0.11693964100000001,0.12131555866666666,0.1512014995,0.14179789191666664,0.14127271400000002,0.15498916675000002,12
0.35434763952272735,0.34693046322727267,0.36637449406818184,0.3838472649545455,0.3746320649545455,0.39585900200000007,0.38932928270454537,0.40109526679545454,0.3981274770227272,0.3653735422954546,0.3226652980681818,0.3386268387954546,2063.2834757272726,5594.958149840909,4229.40946925,3804.2265089772727,4392.662496727273,4817.331874659091,6995.969328863637,6950.394649477273,4324.843665772728,2760.6365414318184,4515.121800477273,1446.9169880454547,0.1391390700454545,0.14833579338636363,0.13243664390909085,0.1320362802272728,0.12580273425,0.1357134961818182,0.1172744830681818,0.1216629308409091,0.15163444611363633,0.1422039125909091,0.14167723086363626,0.15543295913636368,44
0.007463313218918938,0.0073070917603603736,0.007716624327927954,0.008084637942342487,0.007890546230630721,0.008337630599999729,0.00820010084954971,0.008447917442342204,0.008385409509008887,0.007695542137837852,0.006796015878378359,0.007132199809008921,2060.02243790991,5586.115269018018,4222.724850135135,3798.21389527027,4385.719854873874,4809.718039045045,6984.912137432433,6939.409489315316,4318.008212117117,2756.273330945946,4507.985610594595,1444.6301229459461,0.22520392406306305,0.24008930589189187,0.21435569378378377,0.21370768407207208,0.20361836098198197,0.2196594520900901,0.18981493673873873,0.1969178708108108,0.2454283493873874,0.23016453326126124,0.22931207120720717,0.251576442963964,111
0.013610074222222282,0.013325189200000032,0.014072011477777799,0.014743120000000082,0.014389175022222325,0.01520447662222206,0.014953677800000106,0.015405595344444328,0.015291606088888757,0.014033566111111187,0.012393192888888849,0.013006256833333271,2031.5664803333332,5508.9519060444445,4164.394573311111,3745.747567011111,4325.138059355555,4743.279377966666,6888.4266042555555,6843.552503288889,4258.361746077778,2718.199766588889,4445.714906666667,1424.6748386333334,0.5714869334000001,0.6092607034333333,0.5439580088444443,0.5423135921555555,0.5167105023888889,0.5574170484999998,0.4816823533000001,0.49970705723333336,0.6228092843888888,0.5840751837999999,0.5819119401888888,0.6384109447333333,90
0.2414746508478261,0.23642012284782604,0.24967050195652168,0.2615775412608695,0.25529772741304346,0.2697630903478261,0.2653133310652174,0.2733314088043478,0.27130897130434783,0.24898839086956523,0.21988432126086954,0.2307615136304348,2016.703441652174,5468.648147195652,4133.927661043478,3718.3434964347825,4293.4951398913045,4708.577316434783,6838.03054176087,6793.484741913044,4227.207365326087,2698.313285456522,4413.18984126087,1414.2518485,0.32441924726086957,0.34586249876086955,0.30879174563043477,0.30785825026086955,0.2933239983043478,0.3164321154130435,0.27343936902173915,0.2836715555,0.3535536989782609,0.33156529117391303,0.3303372702826087,0.3624103825,46
0.11823381649295775,0.11575895576056339,0.12224677091549296,0.12807684326760563,0.1250020428450704,0.13208475347887325,0.129906007028169,0.1338319177887324,0.13284166684507043,0.12191278718309859,0.10766249126760563,0.1129883171971831,2014.1876308169012,5461.826081084507,4128.770641042253,3713.704912267606,4288.139061676056,4702.703428690141,6829.500189225353,6785.0099597746475,4221.933980211268,2694.947175408451,4407.684445323944,1412.4875880704226,0.08937116215492966,0.09527835888732392,0.08506609094366194,0.08480893111267607,0.08080502883098586,0.08717086347887326,0.07532720208450702,0.07814596943661972,0.09739713418309859,0.09133975761971835,0.09100146191549302,0.09983697745070425,71
0.004933652878787942,0.004830382030303101,0.00510110515151517,0.005344382030303199,0.005216076949495094,0.005511623818181585,0.005420709252525413,0.005584529404040223,0.005543208272727099,0.005087168717171825,0.004492533282828198,0.004714769010100928,2012.3964155757576,5456.96888410101,4125.098929010101,3710.402317767677,4284.3256234343435,4698.5213187575755,6823.426720929293,6778.976056434343,4218.179418111111,2692.550561292929,4403.764695616162,1411.231464080808,0.08744650682828284,0.09322648893939395,0.08323414755555547,0.08298252586868685,0.07906484965656574,0.08529359274747478,0.0737049908585859,0.07646305464646463,0.09529963531313135,0.0893727074949495,0.08904169719191912,0.09768693515151511,99
0.5039757062608694,0.49342652739130427,0.5210810622608695,0.5459319462173914,0.5328255038695651,0.5630158009565218,0.553728819826087,0.5704631493043479,0.5662421704347826,0.5196574453043479,0.458915069173913,0.4816165854782609,1986.284095826087,5386.160709565218,4071.5727441739127,3662.257125826087,4228.733355434782,4637.554557695652,6734.887753434783,6691.013869043479,4163.445445652174,2657.6127425652176,4346.622617956522,1392.9197005652172,0.7276945906086958,0.7757932723913044,0.6926410340869565,0.6905471400000001,0.6579458173043478,0.7097789070869565,0.6133432322608696,0.636294727173913,0.7930451612608694,0.7437236564782608,0.7409691217391304,0.8129113088260869,23
0.2567200610888889,0.25134641746666664,0.2654333542222222,0.2780921398222222,0.27141585239999994,0.28679448044444444,0.2820637873111111,0.29058808333333336,0.28843795995555555,0.26470817824444437,0.23376663431111117,0.24533055415555555,1973.8065927777777,5352.325753088889,4045.9958083777783,3639.251441977778,4202.169163044444,4608.4222193333335,6692.580320266667,6648.982044222223,4137.291380955556,2640.9180658666664,4319.317865066667,1384.1696131777778,0.6066359132888889,0.6467329376888888,0.5774138377777778,0.5756682821777777,0.5484904889111111,0.5917006681555556,0.5113079533777778,0.5304412563555556,0.6611148163555556,0.6199983968888889,0.6177021041555556,0.6776760479777779,45
0.35993348241860457,0.35239938372093016,0.37214992513953493,0.38989813220930236,0.38053766625581387,0.4020992191860465,0.3954665670232558,0.40741802702325575,0.404403453767442,0.3711331947906976,0.32775170897674416,0.34396486311627905,1973.768283604651,5352.2218708139535,4045.9172805116277,3639.180808325582,4202.087604069768,4608.332775255813,6692.450425232559,6648.8529954883725,4137.211081,2640.866808790698,4319.234032302325,1384.1427480465115,0.7868581705116279,0.8388674079069768,0.7489546630930233,0.7466905296744187,0.7114386293488373,0.7674858923255814,0.6632097307906977,0.6880272456744188,0.857521922976744,0.8041904437674419,0.8012119576511627,0.879003243372093,43
0.010634563366197072,0.010411961563380215,0.010995509323943678,0.011519896330986074,0.011243332788732352,0.01188038857746454,0.011684420795774794,0.012037537563380107,0.01194846928873243,0.010965469098591432,0.009683723485915507,0.010162755922535155,1964.1098682816903,5326.031368950704,4026.119034711268,3621.3728822957746,4181.525156133803,4585.782411943662,6659.701664316901,6616.317573598592,4116.966099316901,2627.9440210985913,4298.098341507042,1377.3695995845073,0.3640145943380282,0.3880749932746479,0.3464797571971831,0.34543232878873237,0.3291241722957746,0.3550526337112676,0.3068126254647887,0.3182936495352112,0.39670490391549296,0.37203281240140845,0.3706549117394366,0.40664254509859155,142
0.10693883990697674,0.10470040458139535,0.11056843325581395,0.1158415538372093,0.11306049169767442,0.11946658497674419,0.11749597602325582,0.1210468413255814,0.12015118976744187,0.11026635525581395,0.09737740230232558,0.1021944475116279,1960.774192604651,5316.986094209302,4019.2814195348838,3615.2226532325585,4174.423612534883,4577.994312488372,6648.391398209303,6605.080987348838,4109.974197186047,2623.4809464186046,4290.798819930233,1375.0303932325583,0.7469609135813953,0.7963330481162789,0.7109792847906977,0.7088299530930233,0.6753654831860465,0.7285708973023255,0.629582007255814,0.6531411621627907,0.814041695116279,0.7634143623488374,0.7605868989767443,0.8344338157209301,43
0.006976554385214967,0.006830521725626176,0.007213344494700957,0.0075573561789347155,0.007375923245570251,0.007793848642317566,0.007665288592738434,0.007896942531392337,0.007838511369784945,0.0071936372645795554,0.006352778334028017,0.0066670362410933826,1953.00109653271,5295.907969420561,4003.3477845981306,3600.890828214953,4157.87494753271,4559.845772364486,6622.035184168224,6578.896468766356,4093.681028953271,2613.080682495327,4273.788808747663,1369.5793610186915,0.7249304556542057,0.7728464354579438,0.690010049588785,0.6879241090373833,0.6554466219252334,0.707082824551402,0.611013458915888,0.633877772953271,0.7900327932616823,0.7408986354485984,0.7381545637102807,0.8098234798037383,107
0.25009015496825404,0.244855288,0.25857842349206345,0.27091029057142857,0.2644064210793651,0.2793878895873016,0.27477936855555557,0.2830835209206349,0.2809889253968254,0.2578719755079365,0.2277295102380952,0.23899478680952382,1935.650072952381,5248.857599174603,3967.780891,3568.899477968254,4120.935190111111,4519.334790492063,6563.203118238095,6520.4476596349205,4057.3115888730163,2589.8653218095237,4235.819239349206,1357.411624015873,0.15242849615873016,0.16250361536507937,0.1450859091111111,0.14464730596825398,0.13781838257142862,0.14867573949206345,0.12847558265079365,0.13328317899999997,0.16611732839682541,0.1557860674126985,0.15520908141269846,0.17027864428571426,63
0.5717222473,0.5597550033500001,0.5911269774,0.6193184219000002,0.6044501563,0.6386987607999999,0.62816338435,0.6471472129,0.6423588322500001,0.5895119917500001,0.52060436915,0.5463575191,1917.8864113,5200.68828805,3931.3681538,3536.147317,4083.11694005,4477.8603858,6502.971921750001,6460.6088344,4020.07721915,2566.0978588499997,4196.9466862,1344.9545165,0.19965859290000004,0.21285549614999996,0.19004089929999995,0.18946639440000002,0.18052152355,0.19474304159999997,0.16828384929999995,0.17458108335,0.21758892135,0.2040565105,0.20330074485,0.22303962430000004,20
0.1403308484074074,0.1373934544197531,0.14509379449382717,0.1520134645308642,0.14836400659259258,0.15677042377777778,0.15418448569135804,0.1588441202962963,0.15766879865432099,0.14469739170370371,0.12778382016049383,0.13410500391358024,1884.257160419753,5109.496625469135,3862.433432469136,3474.1426100864196,4011.52137391358,4399.34317617284,6388.945318407407,6347.325048111111,3949.5870253333333,2521.1025203703703,4123.355168308642,1321.3713614320989,0.2361515608765432,0.25176055251851853,0.2247759753580247,0.2240964644320988,0.21351667816049383,0.23033756044444445,0.19904224041975307,0.20649046308641975,0.2573591381234568,0.24135331581481478,0.24045941374074076,0.2638061033950617,81
0.016483228690265556,0.016138203088495617,0.017042683212389387,0.017855466044247925,0.01742680159292047,0.018414217345132572,0.01811047370796473,0.018657793292035305,0.018519740283185745,0.01699612183185846,0.015009457672566368,0.01575194242477873,1861.6514849380533,5048.197337247788,3816.0953216991147,3432.462874274336,3963.394636035398,4346.56369019469,6312.2963195663715,6271.175373035398,3902.203321814159,2490.8565291061946,4073.8867459115045,1305.518699274336,0.18442552569026546,0.19661556358407078,0.17554161933628318,0.17501094687610622,0.1667485299734514,0.17988500909734512,0.1554445360088495,0.16126131901769908,0.20098784932743355,0.18848790148672562,0.18778979748672572,0.20602268779646013,113
0.014537367936956563,0.014233072868478303,0.015030778301086983,0.01574761134021753,0.015369551110869711,0.01624040152934768,0.015972515116304403,0.016455223086956405,0.016333467397825985,0.014989713575000077,0.01323757698478259,0.01389241069021735,1846.9302474239132,5008.278097423913,3785.9190797826086,3405.3202530326084,3932.0536065869564,4312.192704586956,6262.381062,6221.585284402174,3871.346170271739,2471.159775554348,4041.6719867173915,1295.1951500217392,0.059643792543478236,0.06358608907608693,0.056770709423913046,0.05659908828260868,0.053926996826087065,0.058175375326086964,0.05027124977173911,0.05215241563043463,0.06500009992391292,0.060957577652173744,0.06073180865217398,0.0666283824565217,92
0.12454343033823528,0.12193649727941176,0.12877053822058823,0.13491173569117645,0.13167284680882352,0.1391335301764706,0.13683851380882353,0.14097393298529412,0.13993083670588236,0.12841873130882353,0.11340796036764705,0.11901800207352942,1844.8125572794117,5002.535606088235,3781.5781451764706,3401.415712985294,3927.54511425,4307.248344661764,6255.200616279412,6214.451615117647,3866.907285014706,2468.3263438382355,4037.0378058235297,1293.7100793235295,0.44263829410294114,0.47189551104411764,0.4213160984705882,0.4200424354411765,0.40021187185294116,0.4317406349852941,0.37308124251470587,0.3870420589411765,0.4823894004852941,0.4523883712352942,0.4507128570441176,0.49447347792647045,68
0.19877833217307692,0.19461752017307693,0.20552503465384617,0.21532673184615386,0.21015728278846155,0.22206495384615382,0.2184019783076923,0.22500234026923077,0.22333749986538462,0.20496353096153846,0.18100549484615386,0.1899594373846154,1828.9337827115385,4959.477500038462,3749.029132846154,3372.1388562115385,3893.7397267884617,4270.174754192308,6201.360501288462,6160.96223726923,3833.623822846154,2447.0808263846156,4002.289986673077,1282.574785076923,0.7011724116923076,0.7475180478461538,0.6673964471923077,0.6653788688269231,0.6339657618269232,0.6839096984807692,0.5909888006538462,0.6131037858461539,0.7641411596538461,0.716617268596154,0.7139631279807692,0.7832832487115384,52
0.3896250630232558,0.381469462627907,0.4028492627209303,0.4220615524186046,0.4119289241860465,0.4352691295813953,0.42808933774418606,0.4410266956511627,0.437763444883721,0.40174866039534884,0.35478855534883724,0.3723391626744186,1827.3394765813953,4955.154256674418,3745.761053651163,3369.1993173953488,3890.3455014651163,4266.452385348837,6195.954691790697,6155.591643488372,3830.2820013953487,2444.947673116279,3998.8011365581397,1281.4567472790698,0.20159924037209304,0.214924415372093,0.19188806425581395,0.19130797541860467,0.18227616193023255,0.19663591067441866,0.1699195394651163,0.17627798174418607,0.21970384853488376,0.20603990486046508,0.2052767933953489,0.2252075314186046,43
0.2959164628490566,0.2897223633962264,0.305960114490566,0.3205516623396226,0.31285602943396223,0.3305826893962264,0.3251297070377359,0.3349555051320755,0.3324770977358491,0.30512421756603775,0.26945847249056604,0.2827879887924528,1822.0151648113208,4940.716443226415,3734.847044471698,3359.3824945471697,3879.0102170566033,4254.02123990566,6177.901563132075,6137.656120377358,3819.121723830189,2437.8238386792455,3987.1498456037734,1277.7229718867925,0.4186038777924528,0.4462724834716981,0.3984394367169811,0.39723493111320757,0.3784811293773585,0.4082979407169811,0.3528236415283019,0.366026412245283,0.45619657486792453,0.42782454428301886,0.42624000733962264,0.46762450973584907,53
0.12707475242465754,0.12441483395890411,0.1313877755479452,0.1376537916849315,0.13434907302739726,0.14196139349315068,0.1396197312739726,0.14383920205479453,0.14277490502739726,0.13102881820547946,0.11571295612328768,0.12143702087671232,1800.8020222054795,4883.193254287671,3691.3634091917806,3320.270273493151,3833.8481358082195,4204.493024643835,6105.974221643835,6066.197343863014,3774.6569052054792,2409.4410316575345,3940.728729,1262.8468499589042,0.08510942869863017,0.0907349361917808,0.08100964812328773,0.08076475128767122,0.07695177806849324,0.08301405294520547,0.07173516576712324,0.07441951806849312,0.09275267605479448,0.0869841501232877,0.08666198626027397,0.09507617342465757,73
0.012620912485686323,0.01235673254715694,0.013049276775098068,0.013671610025490291,0.013343389353431462,0.014099435872058613,0.013866864803921686,0.014285937555392023,0.014180232901470441,0.013013625588529476,0.011492472465,0.012060979757941154,1790.5641915294118,4855.431565382353,3670.377452401961,3301.3940371078434,3812.0521319117647,4180.58984872549,6071.260838843137,6031.710098578432,3753.1974123431373,2395.742996637255,3918.3250928627454,1255.6673755588236,0.5460997689313725,0.58219551472549,0.5197937617941177,0.5182223949705882,0.4937566713431372,0.5326549105882353,0.4602845777941177,0.47750857015686266,0.5951422270392157,0.5581288114019609,0.5560616656274511,0.6100508147843138,102
0.01792101076271191,0.01754588966101689,0.01852926481355932,0.019412944220338957,0.018946888644067766,0.020020433745762706,0.019690195389830495,0.020285256016949152,0.02013516108474568,0.01847864203389836,0.01631868711864405,0.0171259366271186,1786.3856340508476,4844.100667542372,3661.8120609491525,3293.6897253050847,3803.1561208644066,4170.833798,6057.092615983051,6017.634173491526,3744.438747779661,2390.1521611694916,3909.181077355932,1252.7370822542373,0.8468838908813558,0.9028606691525425,0.8060889025932203,0.8036520490508475,0.7657109466949152,0.8260337924745764,0.7138028915254236,0.740513618237288,0.9229382497627119,0.865538361983051,0.8623326612033898,0.9460582793050848,59
0.24264443544444445,0.23756542159259258,0.25087998985185184,0.26284471100000006,0.2565344756296296,0.2710699137037037,0.2665985981481481,0.27465551807407407,0.27262328325925933,0.25019457440740744,0.22094951488888886,0.23187940007407407,1785.8220410740741,4842.572385666666,3660.6567833333334,3292.650587814815,3801.95625,4169.517927407407,6055.181643037037,6015.735649333334,3743.257402,2389.398083888889,3907.9477564444446,1252.3418518148148,0.8702665025185186,0.9277888095185187,0.8283451575555554,0.8258410219999999,0.7868523591481481,0.8488407292592592,0.7335111137037036,0.7609593282222222,0.9484207354444445,0.8894360268518517,0.8861418160000001,0.9721791130370371,27
0.65997085632,0.6461563995600003,0.6823708178799999,0.7149137736,0.69775050588,0.7372855788800001,0.7251240066000002,0.747038098,0.7415106033200001,0.68050654984,0.6009626405999999,0.6306909368,1784.90366556,4840.08204784,3658.77425652,3290.95731172,3800.00105864,4167.37371396,6052.06770968,6012.64200156,3741.33239704,2388.16931364,3905.938058,1251.69782352,0.07063832347999999,0.07530732928,0.06723562612000003,0.06703236883999997,0.06386771328000002,0.06889922323999995,0.05953807839999997,0.06176601192,0.07698199395999994,0.07219428704000003,0.07192690064000001,0.07891042844000001,25
0.26956922204651157,0.2639266207906977,0.27871862639534883,0.292011000116279,0.28500055606976743,0.3011489039069768,0.29618143360465116,0.30513238120930236,0.30287464141860465,0.2779571545581396,0.24546694741860464,0.2576096558837209,1777.338159860465,4819.566840744186,3643.2661493023256,3277.008236023256,3783.894346534884,4149.709853465116,6026.415371395349,5987.156773209303,3725.474358255814,2378.0468018372094,3889.3823205581393,1246.3923679534882,0.05992953190697681,0.06389071493023257,0.05704268448837213,0.05687024116279077,0.05418534820930232,0.05845407983720924,0.05051208748837213,0.05240226560465122,0.06531150009302328,0.06124961106976751,0.061022760441860446,0.06694758337209294,43
0.12078331863636363,0.11825509198484849,0.12488280522727273,0.13083859277272727,0.1276974897878788,0.13493292645454544,0.13270719927272728,0.1367177652878788,0.13570616134848484,0.12454161975757576,0.10998404154545455,0.1154247095,1748.8392963484848,4742.287130787879,3584.847921909091,3224.4627989545456,3723.221205681818,4083.1710161212122,5929.784357060606,5891.1552540151515,3665.7379571969695,2339.915830030303,3827.0177247424244,1226.406995030303,0.6430641388030304,0.6855689722878787,0.6120872902878787,0.6102369148333333,0.5814271067424244,0.6272320386363637,0.5420117760000001,0.5622940255454545,0.7008144765757578,0.6572290337878788,0.6547948498030305,0.7183702030454545,66
0.012092006257313298,0.011838897373208854,0.012502419066641818,0.013098672080821008,0.01278420616567158,0.013508568980149044,0.013285744285149406,0.013687254944999866,0.013585980012761262,0.012468261865522273,0.011010855924029783,0.011555538680074584,1738.6153349925373,4714.56305080597,3563.8903949776122,3205.6121343208956,3701.454728985075,4059.300222029851,5895.11800080597,5856.714728820895,3644.3075356716417,2326.236351835821,3804.644438925373,1219.2372466119402,0.28255143752238804,0.3012273378432836,0.2689407375,0.2681277140074627,0.25546917466417907,0.2755950821492537,0.2381507492537313,0.2470624245,0.30792595297014924,0.288775251238806,0.287705712261194,0.31563964038059705,134
0.5065991478474576,0.49599505527118637,0.5237935456440678,0.5487737906949153,0.5355991227288136,0.5659465754067798,0.5566112507966101,0.5734326906101694,0.5691897394745762,0.5223625179322032,0.46130394796610175,0.48412363676271186,1730.7528023898305,4693.24240279661,3547.7734289152545,3191.1154084915256,3684.715656338983,4040.942866220339,5868.45853420339,5830.228933305085,3627.826899491525,2315.7164232711866,3787.438711983051,1213.7234952711865,0.06611258396610159,0.0704824504067797,0.06292789462711865,0.06273765998305098,0.05977576128813569,0.064484906440678,0.055723522644067824,0.057808714203389844,0.07204982076271199,0.06756885823728803,0.0673186030169492,0.07385470201694916,59
0.010678054279207955,0.010454542104950573,0.011040476324752496,0.011567007852475428,0.011289313300990256,0.011928974322772054,0.011732205150495181,0.01208676604752465,0.01199733348613849,0.01101031325544563,0.009723325860395995,0.010204317325742535,1706.4469795643563,4627.3328643564355,3497.9502812970295,3146.300986960396,3632.969360861386,3984.193894821782,5786.04485090099,5748.352127257426,3576.879521217822,2283.1956652475246,3734.2498254752472,1196.6785723267326,0.7040502686633664,0.7505861234851483,0.6701356757425743,0.6681098165940594,0.6365677792376239,0.686716703188119,0.5934144255148515,0.6156201782871287,0.7672774623366334,0.7195585166732674,0.7168934824257426,0.7864981172871286,101
